POISSON BOLTZMANN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
89,-2.042810365310288e-14,-9.999999969423357e-05,-9.99999998079204e-05,0.0,0.0,0.0,-47.184199999999436,-10.688499999998246,4.440892098500626e-14,2.4513724383723456e-13,20.445699999999974,-4.216599999999998,0.0,-57.872899999998054,16.229100000000102,-41.64379999999749
90,-1.5720758028692217e-13,8.633094239485217e-13,9.947598300641403e-14,0.0,0.0,0.0,-47.02910000000006,-7.373500000001723,-0.00010000000028220768,-1.2168044349891716e-12,18.775799999999897,-4.075800000000013,0.0,-54.40270000000133,14.699999999999786,-39.70270000000154
91,1.5987211554602254e-13,5.222489107836736e-13,0.0,0.0,0.0,0.0,-45.29539999999979,-5.512000000001805,9.999999993759445e-05,-9.99999997794987e-05,16.503200000000042,-4.201500000000005,0.0,-50.80740000000257,12.301700000000036,-38.505700000002534
92,0.00010000000012233556,4.156675004196586e-13,9.999999999621423e-05,0.0,0.0,0.0,-39.95479999999983,-4.0399000000000065,1.6342482922482304e-13,-0.00010000000090748529,15.636600000000266,-4.333,0.0,-43.99460000000187,11.303600000000365,-32.69100000000014
93,-2.220446049250313e-14,-0.00010000000036924916,3.1441516057384433e-13,0.0,0.0,0.0,-41.97099999999994,-4.112700000002565,-2.220446049250313e-13,-1.857181075592962e-12,16.44300000000041,-4.229999999999997,0.0,-46.08380000000602,12.213000000000442,-33.87080000000513
94,-9.059419880941277e-14,0.000100000000532674,9.999999998555609e-05,0.0,0.0,0.0,-45.59769999999967,-3.7646999999995394,-3.8191672047105385e-13,-8.899547765395255e-13,15.667399999999867,-4.314600000000004,0.0,-49.36220000000277,11.352799999999934,-38.00940000000239
95,1.4210854715202004e-14,9.999999998555609e-05,-0.00010000000022891697,0.0,0.0,0.0,-39.63369999999976,-4.453799999999145,9.059419880941277e-14,3.1441516057384433e-13,16.372500000000336,-4.215699999999994,0.0,-44.08749999999623,12.156799999999986,-31.9306999999967
96,-0.00010000000007792664,-4.973799150320701e-14,-0.00010000000025911504,0.0,0.0,0.0,-41.039700000000494,-5.341800000002724,-1.0658141036401503e-13,-1.1759482276829658e-12,16.29160000000006,-4.2955000000000005,0.0,-46.38170000000376,11.996099999999931,-34.38560000000337
97,-1.2168044349891716e-13,-0.00010000000010279564,2.8421709430404007e-13,0.0,0.0,0.0,-40.420300000000594,-6.0500999999983875,-0.00010000000008503207,-5.648814749292796e-13,16.30050000000021,-4.2202000000000055,0.0,-46.47059999999889,12.08030000000013,-34.39029999999876
98,-9.99999999233836e-05,-3.907985046680551e-14,9.999999987542196e-05,0.0,0.0,0.0,-43.04060000000004,-4.958300000000385,9.999999964804829e-05,1.7408297026122455e-12,16.03320000000008,-4.153299999999993,0.0,-47.998799999996166,11.8799000000001,-36.11889999999652
99,-3.552713678800501e-15,-2.2382096176443156e-13,-0.00010000000036924916,0.0,0.0,0.0,-40.735799999999514,-12.615699999999798,1.474376176702208e-13,-2.7480240305521875e-12,18.745900000000002,-4.147600000000009,0.0,-53.35160000000206,14.598299999999966,-38.753300000003
100,9.681144774731365e-14,5.258016244624741e-13,9.999999994292352e-05,0.0,0.0,0.0,-42.755200000000215,-6.80409999999986,-0.00010000000017207356,-1.5827339439056232e-12,18.793599999999856,-4.166700000000002,0.0,-49.55930000000058,14.626900000000008,-34.93240000000057
101,9.237055564881302e-14,-0.00010000000000687237,4.618527782440651e-14,0.0,0.0,0.0,-45.712799999999945,-4.9523999999975565,-1.545430450278218e-13,7.442935157087049e-13,17.270199999999743,-4.125500000000001,0.0,-50.665299999994275,13.144699999999757,-37.52059999999406
102,3.907985046680551e-14,-2.291500322826323e-13,3.659295089164516e-13,0.0,0.0,0.0,-45.505600000000605,-7.453600000001273,-7.460698725481052e-14,7.744915819785092e-13,18.06500000000019,-4.23100000000001,0.0,-52.959200000002596,13.83400000000048,-39.12520000000167
103,-1.687538997430238e-14,1.5987211554602254e-13,1.0125233984581428e-13,0.0,0.0,0.0,-44.53159999999999,-5.953300000002148,2.842170943040401e-14,1.8332002582610585e-12,18.008399999999895,-4.290800000000002,0.0,-50.484899999999584,13.71759999999971,-36.76729999999987
104,-1.5987211554602254e-14,4.618527782440651e-13,3.659295089164516e-13,0.0,0.0,0.0,-43.174099999999925,-8.118700000002118,-1.2789769243681803e-13,1.035616037370346e-12,17.84109999999993,-4.155800000000005,0.0,-51.29280000000192,13.685300000000167,-37.60750000000266
105,-0.00010000000019161348,9.947598300641403e-14,9.999999978660412e-05,0.0,0.0,0.0,-45.3478000000003,-2.4430000000006302,9.999999977594598e-05,-5.115907697472721e-13,14.044899999999764,-4.1478999999999955,0.0,-47.79069999999947,9.896999999999625,-37.89370000000075
106,-4.707345624410664e-14,7.105427357601002e-14,9.592326932761353e-14,0.0,0.0,0.0,-42.27339999999984,-7.703299999997842,-6.927791673660977e-14,-0.00010000000019161348,18.832500000000003,-4.1172,0.0,-49.97679999999691,14.71530000000016,-35.26149999999585
107,8.881784197001252e-15,-1.2079226507921703e-13,-9.999999964094286e-05,0.0,0.0,0.0,-40.60129999999991,-7.247300000001282,5.861977570020827e-14,-2.2577495428777183e-12,19.087699999999884,-4.274099999999994,0.0,-47.84870000000475,14.813599999999964,-33.035100000005244
108,-5.240252676230739e-14,-9.999999996779252e-05,2.8421709430404007e-13,0.0,0.0,0.0,-43.89329999999985,-6.5901000000001275,-9.999999993937081e-05,-1.9042545318370685e-12,18.623099999999628,-4.249000000000006,0.0,-50.4836000000036,14.374099999999466,-36.10950000000413
109,9.999999993404174e-05,-3.197442310920451e-14,-1.5276668818842154e-13,0.0,0.0,0.0,-42.24249999999991,-1.0131000000019483,1.0658141036401503e-14,-7.691625114603085e-13,14.99979999999983,-4.1972000000000005,0.0,-43.255500000004915,10.802599999999746,-32.45290000000517
110,-0.00010000000000331966,-5.400124791776761e-13,-1.5631940186722204e-13,0.0,0.0,0.0,-46.429799999999666,-2.2790999999998185,1.2789769243681803e-13,9.999999713627972e-05,14.570100000000068,-4.232799999999999,0.0,-48.708900000002245,10.337300000000083,-38.371600000001706
111,5.1514348342607263e-14,-9.999999973331342e-05,-8.171241461241152e-14,0.0,0.0,0.0,-46.951400000000305,-2.417700000001524,-2.5934809855243657e-13,-2.4513724383723456e-13,14.806900000000095,-3.993199999999999,0.0,-49.369200000002095,10.813700000000054,-38.55550000000204
112,-5.1514348342607263e-14,0.00010000000009036114,-2.540190280342358e-13,0.0,0.0,0.0,-49.52830000000026,-0.35720000000134533,-9.999999963739015e-05,9.999999951126881e-05,15.109199999999944,-4.262499999999994,0.0,-49.88540000000126,10.846699999999766,-39.03870000000104
113,1.5276668818842154e-13,-2.1671553440683056e-13,-7.105427357601002e-15,0.0,0.0,0.0,-45.30600000000001,-3.986500000002387,1.3145040611561853e-13,3.552713678800501e-13,17.982100000000383,-4.329900000000001,0.0,-49.292500000000615,13.65220000000031,-35.64030000000031
114,-9.769962616701378e-14,-5.826450433232822e-13,-0.00010000000004595222,0.0,0.0,0.0,-39.755199999999874,-9.897199999999355,-2.7000623958883807e-13,-0.00010000000113485896,19.562700000000344,-4.212500000000002,0.0,-49.652600000002955,15.350200000000399,-34.30240000000165
115,6.838973831690964e-14,-1.3500311979441904e-13,6.394884621840902e-14,0.0,0.0,0.0,-47.44950000000029,-6.1303000000011,0.00010000000010634835,7.389644451905042e-13,18.688200000000023,-4.2761000000000084,0.0,-53.579700000003044,14.412099999999729,-39.16760000000332
116,-2.5757174171303632e-14,-1.2789769243681803e-13,-2.8421709430404007e-13,0.0,0.0,0.0,-45.572700000000275,-5.183400000001949,-2.4868995751603507e-14,-2.7355895326763857e-13,16.412900000000256,-4.247600000000004,0.0,-50.75610000000455,12.16530000000028,-38.59080000000337
117,-4.884981308350689e-14,0.0001000000000139778,3.161915174132446e-13,0.0,0.0,0.0,-43.6228,-4.439100000001297,0.00010000000007792664,-7.744915819785092e-13,19.03619999999998,-4.224300000000005,0.0,-48.0617000000008,14.811900000000172,-33.249800000002
118,-2.930988785010413e-14,-9.237055564881302e-14,0.00010000000002463594,0.0,0.0,0.0,-43.977999999999284,-5.18210000000138,-9.592326932761353e-14,0.00010000000100696127,17.715300000000042,-4.297899999999995,0.0,-49.15990000000235,13.41739999999999,-35.74250000000282
119,3.2862601528904634e-14,4.369837824924616e-13,4.334310688136611e-13,0.0,0.0,0.0,-44.76269999999942,-7.735800000001163,3.019806626980426e-14,1.3216094885137863e-12,18.714999999999947,-4.190399999999999,0.0,-52.49849999999833,14.524599999999921,-37.973899999997954
120,9.769962616701378e-14,-2.0961010704922955e-13,1.3145040611561853e-13,0.0,0.0,0.0,-42.777599999999225,-6.480599999996823,9.999999996956888e-05,-9.99999975199728e-05,18.055100000000042,-4.163100000000007,0.0,-49.2581999999954,13.89200000000039,-35.36619999999592
121,1.1102230246251565e-13,-4.796163466380676e-13,1.0658141036401503e-13,0.0,0.0,0.0,-43.24469999999976,-4.725900000000628,3.907985046680551e-14,-1.2860823517257813e-12,14.898799999999781,-4.197700000000001,0.0,-47.97059999999872,10.701099999999679,-37.26949999999859
122,-9.999999998200337e-05,2.4868995751603507e-13,2.4868995751603507e-13,0.0,0.0,0.0,-44.96439999999976,-1.4393000000000278,-4.121147867408581e-13,1.4139800441625994e-12,13.800300000000137,-4.202599999999993,0.0,-46.40379999999645,9.597700000000158,-36.8060999999963
123,-9.237055564881302e-14,-6.039613253960852e-14,3.552713678800501e-15,0.0,0.0,0.0,-42.80739999999985,-5.611200000000537,2.682298827494378e-13,-0.00010000000212961879,18.2691000000001,-4.172400000000004,0.0,-48.41870000000194,14.096700000000382,-34.32200000000247
124,1.509903313490213e-13,2.0961010704922955e-13,9.999999986476382e-05,0.0,0.0,0.0,-42.83630000000004,-6.320299999999808,5.1514348342607263e-14,-6.750155989720952e-13,19.65559999999996,-4.167000000000014,0.0,-49.15650000000183,15.48859999999972,-33.66790000000165
125,7.815970093361102e-14,-2.2026824808563106e-13,7.105427357601002e-15,0.0,0.0,0.0,-45.187200000000615,-10.999300000001053,2.859934511434403e-13,-0.00010000000304444256,20.612299999999728,-4.351499999999991,0.0,-56.18660000000433,16.260799999999566,-39.925800000005225
126,1.5276668818842154e-13,-1.0302869668521453e-13,7.638334409421077e-14,0.0,0.0,0.0,-44.49460000000011,-11.939200000002469,3.517186542012496e-13,2.7178259642823832e-12,19.618499999999802,-4.223799999999992,0.0,-56.43379999999824,15.394699999999569,-41.03909999999777
127,2.6645352591003757e-15,1.4210854715202004e-13,0.00010000000010990107,0.0,0.0,0.0,-41.88420000000042,-11.901800000002108,1.865174681370263e-13,2.404298982128239e-12,20.61319999999966,-4.321200000000003,0.0,-53.78589999999876,16.291999999999504,-37.493899999999265
128,-1.7763568394002505e-15,0.00010000000017740263,-7.815970093361102e-14,0.0,0.0,0.0,-40.53820000000001,-14.33899999999769,1.9539925233402755e-14,9.237055564881302e-14,22.059099999999937,-4.2759999999999945,0.0,-54.87709999999817,17.78310000000003,-37.09399999999815
129,-1.652011860642233e-13,0.00010000000008147936,-0.00010000000025200961,0.0,0.0,0.0,-37.14279999999959,-2.974400000001765,1.509903313490213e-13,-9.99999982482791e-05,12.6874000000003,-4.329700000000001,0.0,-40.11730000000047,8.357700000000342,-31.759600000000127
130,-1.0835776720341528e-13,-9.999999999266151e-05,9.999999978305141e-05,0.0,0.0,0.0,-44.399000000000136,-9.400500000000669,2.078337502098293e-13,1.5187850976872141e-12,18.704600000000006,-4.285100000000008,0.0,-53.79950000000008,14.4194999999998,-39.379999999999825
131,4.085620730620576e-14,-2.8421709430404007e-13,-1.1013412404281553e-13,0.0,0.0,0.0,-36.329000000000626,-13.71419999999862,7.460698725481052e-14,-1.9619861291175766e-12,21.615299999999856,-4.220199999999995,0.0,-50.04320000000081,17.395100000000102,-32.64810000000116
132,9.999999998555609e-05,-9.999999968712814e-05,9.999999988252739e-05,0.0,0.0,0.0,-45.56059999999931,-8.142500000002268,-0.0001000000001454282,-0.0001000000001454282,18.071100000000214,-4.300500000000007,0.0,-53.703200000002596,13.770600000000051,-39.9326000000021
133,-9.325873406851315e-15,-4.121147867408581e-13,-8.881784197001252e-14,0.0,0.0,0.0,-43.2014000000006,-4.213600000000703,-9.999999995713438e-05,-1.199040866595169e-12,16.296000000000163,-4.3139999999999965,0.0,-47.41510000000388,11.982000000000193,-35.433100000004146
134,4.796163466380676e-14,-9.237055564881302e-14,-1.6342482922482304e-13,0.0,0.0,0.0,-40.588700000000216,-9.788099999999918,-1.2789769243681803e-13,1.5543122344752192e-12,18.555300000000003,-4.265599999999997,0.0,-50.376799999998916,14.289699999999847,-36.08709999999952
135,-4.263256414560601e-14,-1.7763568394002505e-13,-2.007283228522283e-13,0.0,0.0,0.0,-44.065999999999995,-7.230600000000809,-2.504663143554353e-13,-9.999999891796563e-05,18.38999999999988,-4.2184000000000035,0.0,-51.29669999999971,14.171599999999948,-37.12509999999976
136,-8.704148513061227e-14,-9.999999951659788e-05,2.5224267119483557e-13,0.0,0.0,0.0,-41.93209999999975,-2.6398999999998303,-2.433608869978343e-13,1.652900039061933e-12,14.246800000000347,-4.093499999999992,0.0,-44.572100000000475,10.15330000000064,-34.418800000000296
137,9.85878045867139e-14,-2.113864638886298e-13,3.552713678800501e-15,0.0,0.0,0.0,-41.290000000000276,-1.4763999999983248,1.0302869668521453e-13,-1.291411422243982e-12,14.03840000000009,-4.2896,0.0,-42.766400000001724,9.748800000000147,-33.017600000002034
138,-0.00010000000000509601,3.979039320256561e-13,-2.4868995751603507e-13,0.0,0.0,0.0,-42.049199999999225,-1.1738999999990867,4.085620730620576e-14,4.085620730620576e-14,12.987899999999955,-4.006300000000008,0.0,-43.22319999999785,8.981599999999933,-34.241599999997916
139,0.00010000000009746657,1.7053025658242404e-13,-2.255973186038318e-13,0.0,0.0,0.0,-43.416899999999615,-2.2131999999988246,0.00010000000010279564,2.8528290840768022e-12,13.836600000000109,-4.076000000000006,0.0,-45.62989999999521,9.760599999999904,-35.86929999999576
140,-3.197442310920451e-14,4.938272013532696e-13,4.440892098500626e-14,0.0,0.0,0.0,-42.98589999999987,-0.8328999999995581,-2.984279490192421e-13,2.7764457399825915e-12,14.513599999999862,-4.233500000000006,0.0,-43.81879999999758,10.280099999999898,-33.53869999999768
141,-3.907985046680551e-14,0.00010000000036569645,9.99999998985146e-05,0.0,0.0,0.0,-47.16139999999992,-0.6967000000005292,-7.638334409421077e-14,9.999999946508353e-05,13.813999999999897,-4.164899999999992,0.0,-47.85780000000038,9.64909999999999,-38.20870000000039
142,-1.0125233984581428e-13,1.7053025658242404e-13,-1.3145040611561853e-13,0.0,0.0,0.0,-47.11550000000036,-3.007299999998672,1.723066134218243e-13,2.5437429940211587e-12,14.324100000000112,-4.283000000000001,0.0,-50.12279999999865,10.041099999999895,-40.08169999999829
143,5.062616992290714e-14,-4.192202140984591e-13,3.339550858072471e-13,0.0,0.0,0.0,-42.30620000000059,-1.3058000000002785,0.000100000000079703,-3.0038194154258235e-12,13.33470000000019,-4.2866,0.0,-43.611900000002464,9.048100000000389,-34.563800000002075
144,1.7763568394002505e-14,9.999999956633587e-05,-1.6697754290362354e-13,0.0,0.0,0.0,-40.29849999999979,-1.9622999999986384,3.197442310920451e-13,-2.327027459614328e-13,13.277600000000001,-4.177800000000003,0.0,-42.260699999999375,9.099799999999572,-33.16089999999889
145,-9.999999996157527e-05,-9.999999971554985e-05,-1.9184653865522705e-13,0.0,0.0,0.0,-44.2575999999998,-1.0438000000013155,9.999999995713438e-05,-2.4424906541753444e-13,11.239499999999856,-4.107900000000004,0.0,-45.301500000004,7.131599999999908,-38.169900000004084
146,-1.4921397450962104e-13,-3.197442310920451e-13,-2.255973186038318e-13,0.0,0.0,0.0,-41.938300000000126,-0.43549999999684985,4.796163466380676e-14,0.00010000000107091012,13.141000000000288,-4.201299999999997,0.0,-42.37369999999792,8.939700000000446,-33.43399999999747
147,-1.5987211554602254e-14,3.552713678800501e-13,-0.00010000000005128129,0.0,0.0,0.0,-36.6675000000007,-2.759299999999051,1.1368683772161603e-13,-9.999999940024651e-05,15.03370000000034,-4.312200000000005,0.0,-39.42699999999784,10.721500000000036,-28.705499999996892
148,8.881784197001252e-16,-1.7763568394002505e-13,1.9895196601282805e-13,0.0,0.0,0.0,-39.89720000000026,-2.605300000000071,3.3217872896784684e-13,9.999999801557635e-05,14.314000000000004,-4.2993,0.0,-42.502400000000144,10.014700000000147,-32.48770000000045
149,-1.1812772982011666e-13,-1.7763568394002505e-14,-2.2026824808563106e-13,0.0,0.0,0.0,-41.703399999999874,-2.160600000000251,2.9665159217984183e-13,9.999999994203534e-05,15.656200000000071,-4.1653000000000056,0.0,-43.863899999998424,11.490899999999838,-32.37299999999722
150,-1.4654943925052066e-13,-2.291500322826323e-13,6.039613253960852e-14,0.0,0.0,0.0,-45.55779999999986,-2.524800000000141,-1.2612133559741778e-13,0.00010000000056997749,15.19639999999971,-4.1471,0.0,-48.08250000000169,11.049299999999693,-37.03320000000154
151,7.815970093361102e-14,1.9539925233402755e-13,-2.842170943040401e-14,0.0,0.0,0.0,-44.3159000000005,-0.8574000000003785,-0.00010000000009391385,1.2168044349891716e-12,13.970200000000304,-4.2575999999999965,0.0,-45.173399999997464,9.71260000000022,-35.46079999999679
152,-5.062616992290714e-14,0.00010000000083465466,6.039613253960852e-14,0.0,0.0,0.0,-44.76630000000026,-2.924499999999476,-9.999999971554985e-05,2.0259349753359857e-12,16.96430000000003,-4.329700000000011,0.0,-47.69079999999772,12.634599999999793,-35.05619999999793
153,1.0658141036401503e-14,2.6645352591003757e-13,1.7053025658242404e-13,0.0,0.0,0.0,-41.352100000000355,-1.1194999999994693,-2.469136006766348e-13,3.311129148642067e-12,14.547099999999979,-4.2921999999999985,0.0,-42.471599999993586,10.254900000000024,-32.216699999993565
154,3.907985046680551e-14,-2.4513724383723456e-13,-1.4566126083082054e-13,0.0,0.0,0.0,-43.16950000000012,-3.036699999998607,-9.999999998200337e-05,-2.9665159217984183e-13,14.215799999999806,-4.1769,0.0,-46.20630000000254,10.038899999999975,-36.16740000000257
155,-3.108624468950438e-14,-1.7053025658242404e-13,3.197442310920451e-14,0.0,0.0,0.0,-44.34250000000032,-2.1018999999985226,9.999999993226538e-05,-1.1235457009206584e-12,16.347599999999836,-4.075000000000005,0.0,-46.44430000000089,12.272600000000086,-34.17170000000125
156,-1.0480505352461478e-13,-1.0658141036401503e-14,-1.4566126083082054e-13,0.0,0.0,0.0,-45.651800000000364,-6.137699999999057,-2.433608869978343e-13,-1.6644463585180347e-12,16.244399999999967,-4.453399999999997,0.0,-51.78950000000272,11.791000000000043,-39.99850000000268
157,8.43769498715119e-14,3.126388037344441e-13,-4.263256414560601e-14,0.0,0.0,0.0,-49.17530000000013,-4.399200000001105,-1.8118839761882555e-13,-1.1466383398328617e-12,16.20120000000029,-4.400399999999994,0.0,-53.57450000000152,11.800800000000311,-41.77370000000076
158,-8.881784197001252e-15,2.913225216616411e-13,-1.9895196601282805e-13,0.0,0.0,0.0,-47.656999999999606,-5.879600000000494,-0.0001000000000264123,5.586642259913788e-13,18.207000000000033,-4.336900000000012,0.0,-53.536700000000394,13.870100000000146,-39.66659999999979
159,-1.0125233984581428e-13,-2.3447910280083306e-13,-9.769962616701378e-14,0.0,0.0,0.0,-47.751999999999356,-4.941900000001297,-0.00010000000025733868,-0.00010000000019871891,17.01909999999991,-4.1913,0.0,-52.69409999999972,12.827800000000222,-39.8662999999995
160,1.2168044349891716e-13,-2.2026824808563106e-13,-2.1316282072803006e-14,0.0,0.0,0.0,-47.6306000000006,-3.7607999999989694,-4.973799150320701e-14,-8.206768598029157e-13,16.133999999999943,-4.370200000000004,0.0,-51.391399999997375,11.763799999999826,-39.627599999997095
161,-3.68594044175552e-14,1.4566126083082054e-13,-2.6645352591003757e-13,0.0,0.0,0.0,-44.3379999999996,-5.672199999999378,-2.398081733190338e-13,-6.235012506294879e-13,14.788699999999665,-4.363299999999993,0.0,-50.01020000000069,10.425399999999858,-39.584800000000826
162,-4.618527782440651e-14,5.790923296444817e-13,2.0605739337042905e-13,0.0,0.0,0.0,-36.468600000000336,-7.309099999998406,-8.526512829121202e-14,-0.00010000000078491666,16.3409000000004,-4.437799999999992,0.0,-43.77779999999751,11.903100000000421,-31.874699999996178
163,2.3092638912203256e-14,5.222489107836736e-13,9.999999983989483e-05,0.0,0.0,0.0,-46.372499999999114,-4.716399999999343,1.0302869668521453e-13,-1.4441781104324036e-12,15.715800000000097,-4.416900000000001,0.0,-51.08879999999873,11.298900000000366,-39.78989999999791
164,-1.851852005074761e-13,0.00010000000035859102,9.999999992871267e-05,0.0,0.0,0.0,-45.2829,-5.960000000001198,5.329070518200751e-15,-7.860379014346108e-13,15.857800000000395,-4.311299999999999,0.0,-51.24270000000301,11.546500000000353,-39.69620000000311
165,-2.842170943040401e-14,-3.694822225952521e-13,-2.2026824808563106e-13,0.0,0.0,0.0,-48.06380000000049,-4.732600000002055,-2.113864638886298e-13,-7.389644451905042e-13,17.81899999999976,-4.322100000000004,0.0,-52.79640000000457,13.496899999999783,-39.299500000004784
166,-0.00010000000016496813,1.8474111129762605e-13,-0.00010000000004950493,0.0,0.0,0.0,-50.46989999999968,-4.582199999999684,2.859934511434403e-13,9.379164112033322e-13,15.940300000000192,-4.181100000000004,0.0,-55.052299999999086,11.759200000000074,-43.29309999999947
167,-9.999999990206732e-05,0.00010000000018450805,-2.7711166694643907e-13,0.0,0.0,0.0,-43.75589999999936,-6.15960000000106,-0.00010000000029108946,2.2293278334473143e-12,15.663700000000032,-4.365299999999994,0.0,-49.91559999999961,11.298399999999754,-38.617199999998945
168,7.993605777301127e-14,3.019806626980426e-13,-9.99999996391665e-05,0.0,0.0,0.0,-46.79249999999972,-2.9285999999992143,0.00010000000004417586,9.999999829979345e-05,15.928200000000064,-4.4239999999999995,0.0,-49.720999999999165,11.504200000000122,-38.21679999999904
169,2.5757174171303632e-14,2.6645352591003757e-13,1.5631940186722204e-13,0.0,0.0,0.0,-49.28450000000006,-3.3466999999987834,-1.900701818158268e-13,-2.327027459614328e-13,16.58730000000006,-4.362700000000007,0.0,-52.631199999997456,12.224600000000093,-40.40659999999691
170,-1.687538997430238e-13,-9.999999990029096e-05,-9.947598300641403e-14,0.0,0.0,0.0,-45.812600000000415,-4.1666000000016545,1.6342482922482304e-13,-2.2577495428777183e-12,16.033400000000185,-4.373200000000008,0.0,-49.979300000002965,11.660200000000176,-38.3191000000037
171,1.021405182655144e-13,-1.7053025658242404e-13,3.055333763768431e-13,0.0,0.0,0.0,-46.05379999999988,-6.943700000000074,-1.865174681370263e-13,-1.2683187833317788e-12,18.522099999999902,-4.209400000000007,0.0,-52.9974999999998,14.312699999999637,-38.68479999999926
172,0.00010000000000065512,7.549516567451064e-13,-6.750155989720952e-14,0.0,0.0,0.0,-47.6590000000001,-6.939799999997508,-0.00010000000004772858,-1.4672707493446069e-12,17.22810000000002,-4.37210000000001,0.0,-54.59879999999957,12.856000000000293,-41.74279999999973
173,2.5757174171303632e-14,3.623767952376511e-13,-7.993605777301127e-14,0.0,0.0,0.0,-47.79149999999946,-5.654700000002947,3.4638958368304884e-13,4.192202140984591e-13,19.901199999999832,-4.340100000000003,0.0,-53.44620000000361,15.561100000000097,-37.885100000003504
174,-2.1316282072803006e-14,-5.471179065352771e-13,1.652011860642233e-13,0.0,0.0,0.0,-46.10219999999916,-5.892100000000717,2.1316282072803006e-13,-1.7763568394002505e-14,18.95599999999987,-4.479499999999996,0.0,-51.99430000000304,14.476499999999819,-37.517800000002765
175,9.99999998985146e-05,9.999999943488547e-05,-9.999999979193319e-05,0.0,0.0,0.0,-44.648299999999985,-5.103800000002579,-1.2079226507921703e-13,-2.5091040356528538e-12,17.662499999999852,-4.4232999999999985,0.0,-49.75200000000724,13.23920000000022,-36.51280000000702
176,-7.327471962526033e-14,6.217248937900877e-13,-5.329070518200751e-15,0.0,0.0,0.0,-45.22169999999947,-5.1617999999987205,-3.3217872896784684e-13,2.859934511434403e-13,16.77749999999986,-4.596799999999994,0.0,-50.38349999999793,12.180699999999497,-38.202799999997524
177,6.394884621840902e-14,1.0658141036401503e-14,1.8829382497642655e-13,0.0,0.0,0.0,-45.48530000000015,-4.119399999998308,-3.907985046680551e-14,-1.7053025658242404e-12,17.22069999999969,-4.494400000000001,0.0,-49.6047000000038,12.726299999999734,-36.878400000004525
178,-8.526512829121202e-14,4.547473508864641e-13,2.255973186038318e-13,0.0,0.0,0.0,-45.017799999999646,-5.193800000001385,3.1441516057384433e-13,-9.999999906895596e-05,16.59179999999987,-4.478700000000002,0.0,-50.21169999999918,12.113099999999713,-38.09859999999947
179,-9.059419880941277e-14,6.608047442568932e-13,4.085620730620576e-14,0.0,0.0,0.0,-43.57289999999992,-5.723899999998842,-0.0001000000001578627,-2.362554596402333e-12,17.760800000000035,-4.324600000000007,0.0,-49.2969000000009,13.4362,-35.86070000000045
180,5.5067062021407764e-14,0.00010000000055399028,2.398081733190338e-13,0.0,0.0,0.0,-48.73960000000021,-4.004899999996969,-1.7053025658242404e-13,-1.199040866595169e-12,16.553800000000017,-4.390299999999998,0.0,-52.74439999999542,12.16349999999972,-40.58089999999616
181,6.394884621840902e-14,3.197442310920451e-13,9.999999999266151e-05,0.0,0.0,0.0,-44.83370000000088,-5.300800000001367,-2.3803181647963356e-13,0.0001000000006641244,16.49430000000012,-4.266500000000006,0.0,-50.13430000000213,12.22780000000024,-37.906500000002346
182,9.999999985943475e-05,-5.684341886080802e-14,-1.2434497875801753e-13,0.0,0.0,0.0,-48.7436999999997,-5.335100000001717,9.99999997048917e-05,-6.394884621840902e-13,17.06990000000011,-4.194099999999999,0.0,-54.07860000000404,12.875800000000353,-41.20280000000414
183,1.3322676295501878e-13,-5.684341886080802e-14,-2.2737367544323206e-13,0.0,0.0,0.0,-47.6192000000007,-4.150599999999411,-3.3217872896784684e-13,-8.908429549592256e-13,17.59579999999978,-4.3522000000000025,0.0,-51.7698000000033,13.24359999999989,-38.52620000000387
184,-0.0001000000000672685,1.5631940186722204e-13,2.7711166694643907e-13,0.0,0.0,0.0,-50.508999999999816,-5.886199999997334,-2.1671553440683056e-13,1.4264145420384011e-12,15.352800000000006,-4.203800000000012,0.0,-56.39529999999671,11.148999999999768,-45.24629999999558
185,-6.394884621840902e-14,1.5631940186722204e-13,1.2434497875801753e-14,0.0,0.0,0.0,-43.5238,-6.325000000001392,2.007283228522283e-13,0.0,17.995700000000006,-4.391699999999993,0.0,-49.848800000001766,13.604000000000225,-36.24480000000245
186,-1.127986593019159e-13,-6.110667527536862e-13,0.0001000000000921375,0.0,0.0,0.0,-46.91030000000047,-2.9580999999999307,-6.572520305780927e-14,-2.275513111271721e-12,17.325599999999728,-4.482299999999998,0.0,-49.86830000000428,12.84330000000007,-37.02500000000467
187,1.1546319456101628e-14,6.750155989720952e-14,9.999999987897468e-05,0.0,0.0,0.0,-48.90620000000064,-5.293600000002272,-3.8191672047105385e-13,0.0001000000008204438,17.158600000000046,-4.330899999999998,0.0,-54.19960000000024,12.82770000000022,-41.37190000000093
188,-6.394884621840902e-14,0.00010000000044740887,-0.00010000000039589452,0.0,0.0,0.0,-47.31419999999965,-5.677300000000628,0.00010000000027154954,-2.142286348316702e-12,16.792599999999986,-4.4192999999999945,0.0,-52.99140000000102,12.37329999999999,-40.61810000000149
